Janusiscus,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,-,1,?,?,?,0,?,?,-,?,?,?,1,?,?,0,0,?,?,1,?,?,0,1,0,?,1,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-,-,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,1,0,?,?,?,?,?,0,1,0,1,?,0,1,0,1,?,?,0,0,0,1,?,?,0,0,?,?,0,-,0,-,?,0,?,?,1,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,?,?,?,?,?,?,1,1,?,?,0,?,?,?,?,0,?,?,?,0,0,-,?,-,-,0,0,0,0,0,0,?,0,1,0,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
Kathemacanthus,0,1,0,1,1,0,0,-,1,0,0,0,0,1,1,1,?,0,-,0,0,0,?,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,?,-,-,0,-,0,-,-,-,-,-,0,0,-,1,?,?,?,0,?,?,?,?,?,?,0,0,-,-,-,-,-,-,0,-,-,-,0,0,-,-,-,-,-,-,?,?,?,?,?,1,1,?,?,?,?,0,0,0,0,?,0,0,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,-,-,-,-,0,-,1,?,?,?,?,-,1,0,?,?,?,0,?,?,1,?,0,0,?,0,0,1,0,?,?,0,1,0,?,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0
Kawichthys,1,1,0,1,?,?,?,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,-,-,-,-,-,-,-,-,?,-,-,-,0,0,-,-,-,-,-,-,-,?,-,-,-,?,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,0,-,-,-,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,1,?,?,1,1,1,?,?,?,0,1,?,1,?,0,0,0,-,1,1,1,0,0,?,0,1,0,2,0,0,0,1,0,?,?,0,0,0,0,0,2,0,?,0,1,1,?,?,1,-,1,1,?,0,1,?,0,1,0,1,1,1,1,?,1,0,0,-,0,0,0,1,?,?,3,0,1,0,1,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
Latviacanthus,0,0,?,?,1,?,?,?,?,?,0,0,?,1,?,?,1,?,?,?,?,?,?,?,?,?,?,?,-,-,?,-,-,-,?,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,?,?,-,0,-,1,0,0,0,0,1,0,0,-,?,?,?,?,?,?,?,?,?,?,?,1,?,1,0,-,-,1,?,0,-,-,-,0,0,-,-,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,-,-,-,-,?,-,1,?,?,0,0,1,0,1,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,0,?,?,1,1,0,?,?
Ligulalepis,0,0,1,0,?,?,0,?,1,0,?,?,?,?,0,1,?,?,?,?,?,?,?,1,0,-,1,?,?,0,0,?,?,?,?,?,?,?,?,?,0,?,?,?,1,?,?,0,?,0,0,1,?,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,0,?,?,?,?,?,?,1,0,0,0,1,0,?,0,?,0,1,0,0,1,0,1,1,0,?,1,0,0,0,?,?,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,?,2,0,0,0,1,0,0,0,1,-,?,1,?,?,0,?,0,1,?,0,0,0,0,0,0,-,0,-,-,1,0,1,?,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,-,?
Lupopsyrus,0,0,0,0,1,0,0,-,0,0,?,0,0,1,1,0,0,1,?,-,0,0,-,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,?,-,?,?,-,-,-,?,-,-,0,-,1,0,0,0,0,?,0,0,-,?,?,?,?,?,?,?,?,?,?,?,0,0,0,-,-,-,-,-,0,-,-,-,0,0,-,-,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,-,-,-,-,0,-,1,0,?,?,?,0,?,1,?,?,?,0,?,?,1,0,0,0,0,0,0,1,0,0,0,0,1,0,?,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0
Macropetalichthys,0,0,?,0,1,0,0,?,?,?,?,-,?,?,?,?,?,?,?,?,?,?,?,3,0,-,0,0,?,0,?,0,1,1,0,0,1,1,0,-,0,?,?,-,1,-,?,0,-,?,0,0,0,1,1,0,0,-,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,-,?,?,0,-,-,?,?,?,?,?,?,-,-,-,0,-,-,?,?,?,?,?,?,?,-,0,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,?,?,?,0,0,0,1,0,?,0,0,1,-,?,0,0,0,-,0,0,-,0,-,?,0,0,?,1,?,0,0,0,0,?,0,1,1,0,0,0,1,0,0,0,?,?,?,?,?,?,?,1,?,?,0,?,?,0,0,0,0,0,?,?,0,-,0,-,-,0,0,0,0,?,?,0,0,0,0,?,?,?,1,?,?,?,?,0,0,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,0,1,?,0
Meemannia,0,0,?,0,1,1,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-,1,?,?,0,0,?,0,-,3,?,0,1,?,?,0,?,?,?,1,?,?,0,?,1,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,0,-,-,-,-,?,0,-,-,0,1,0,1,?,?,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,0,0,1,?,?,?,1,?,1,1,?,?,0,?,1,?,1,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Mesacanthus,0,0,0,0,?,?,0,-,1,?,?,0,1,0,?,?,0,0,?,0,?,1,1,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,0,-,?,?,-,-,-,?,-,-,0,-,1,0,1,1,0,0,0,0,-,?,?,?,?,?,?,?,?,?,?,?,0,?,-,-,-,-,-,-,0,-,-,-,0,0,-,-,-,-,-,-,?,?,?,?,1,1,?,?,?,0,?,?,0,?,?,?,?,0,1,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,-,-,-,-,0,-,1,1,1,0,0,?,0,?,?,?,?,0,?,?,1,0,0,0,0,0,0,0,0,-,-,-,1,0,?,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0
Mimipiscis,0,0,1,?,1,1,0,1,1,0,1,1,0,1,0,0,2,0,0,1,1,1,0,1,0,-,1,0,1,0,0,0,0,0,3,0,0,1,1,-,0,0,1,1,1,0,1,1,0,0,1,1,0,-,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,-,0,0,-,-,0,-,-,0,1,?,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0/1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,-,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,-,0,-,-,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,-,0,0,0,1,1,0,0,0,0,-,-,-,-,-,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,-,-,-,-,1,0,0,0,0,-,-,-,0,0,-,0,0,-,0,-,-,-,0
Moythomasia,0,0,1,0,1,1,?,1,1,0,1,1,0,1,0,1,2,0,0,1,1,1,0,1,0,-,1,0,1,0,0,0,0,0,3,0,0,1,1,-,0,0,1,1,1,1,1,1,0,0,1,1,-,-,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,-,0,0,-,-,0,-,-,0,1,0,1,1,1,1,0,0/1,1,1,1,1,1,1,1,1,1,0,-,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,-,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,-,0,-,-,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,-,0,0,0,1,1,0,0,0,0,-,-,-,-,-,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,-,-,-,-,1,0,0,0,0,-,-,-,0,0,-,0,0,-,0,-,-,-,0
Nerepisacanthus,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,?,0,0,0,0,0,0,?,?,1,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,?,-,-,0,-,0,-,-,-,-,-,?,0,-,0,?,?,?,?,?,?,?,?,?,?,1,1,1,0,-,-,0,-,0,-,-,1,1,1,-,-,-,-,-,-,?,?,?,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,-,-,-,?,0,-,1,?,0,0,0,1,?,?,?,?,?,0,?,?,1,0,?,?,0,0,0,1,0,?,?,0,1,0,?,0,1,0,?,0,1,1,0,0,0,0,0,1,0,0,0
Obtusacanthus,0,1,0,?,1,0,0,-,0,0,0,-,0,1,?,0,0,1,?,-,0,0,?,?,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,?,-,-,0,-,0,-,-,-,-,-,0,0,-,?,?,?,?,?,?,?,?,?,?,?,0,?,-,-,-,-,-,-,0,-,-,-,0,0,-,-,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,-,-,-,-,0,-,?,?,?,?,?,-,?,?,?,?,?,0,?,?,1,0,?,?,0,0,0,1,0,?,?,0,1,0,?,?,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0
Onychoselache,1,1,0,1,1,?,0,0,1,0,0,0,0,1,?,1,0,1,0,-,0,0,?,-,1,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,-,-,-,0,-,0,-,-,-,-,-,1,0,-,1,?,?,?,?,?,?,?,?,?,?,1,?,1,1,0,0,1,?,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,0,1,1,?,0,0,?,0,0,?,0,1,0,0,1,?,1,?,1,?,?,0,?,?,?,?,0,1,?,?,?,?,?,1,?,?,?,-,0,0,-,?,?,?,?,?,?,1,?,?,?,0,?,?,1,0,?,?,0,?,0,?,?,?,?,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,0,-,0,1,-,-,-,-,0,-,1,-,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-,0,0,1,0,1,0,1,1
Orthacanthus,1,1,0,1,1,1,0,0,-,-,-,-,-,-,-,-,?,1,0,-,0,0,-,-,2,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,-,-,-,-,-,-,-,0,-,0,-,-,-,-,-,1,0,-,1,0,0,1,1,?,?,1,?,?,?,1,?,1,1,1,1,1,0,0,-,-,-,0,0,?,-,-,-,-,-,0,-,-,-,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,?,0,0,1,0,0,1,0,0,1,1,1,0,-,0,0,-,0,1,2,0,0,1,0,1,1,2,0,0,-,1,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,1,-,1,1,0,0,0,?,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,-,0,1,-,-,-,-,0,-,1,-,0,0,1,0,1,1,0,2,0,0,1,0,1,0,1,0,0,0,0,2,0,-,-,-,1,1,1,0,1,-,2,0,0,0,-,0,0,1,0,0,0,1,0
Ozarcus,1,1,0,1,?,?,?,0,?,?,?,?,?,?,?,?,?,1,0,-,0,?,?,-,?,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,-,-,-,-,?,?,-,0,-,0,-,-,-,-,-,1,0,-,1,0,0,0,1,0,1,0,1,1,0,1,?,1,1,1,1,1,0,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,?,0,1,1,1,0,0,1,1,1,1,?,0,1,1,1,?,0,0,0,-,1,1,1,0,1,1,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,1,?,1,-,1,1,0,1,0,?,0,1,0,1,1,1,1,0,1,0,0,-,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,?,?,?,?,?,-,-,?,?,?,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
Parayunnanolepis,0,0,0,0,1,?,0,?,1,?,0,0,1,0,?,?,1,?,-,-,1,1,0,3,0,-,0,1,?,0,0,1,1,-,0,?,0,0,1,-,?,?,0,-,0,-,?,?,-,?,0,?,?,0,1,0,0,-,-,-,-,-,0,0,-,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,-,?,?,0,-,-,?,?,?,0,0,0,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,1,?,?,?,?,?,?,?,?,?,0,?,?,0,?,?,1,?,?,?,?,1,0,0,-,-,-,-,0,-,?,?,0,-,-,-,0,0,-,0,0,-,0,?,?,-,0
Parexus,0,0,0,0,1,0,0,?,1,0,0,0,?,?,?,?,1,0,?,0,0,1,1,3,1,0,-,-,-,-,?,-,-,-,-,-,-,-,0,1,-,-,-,-,-,-,?,?,-,-,-,?,-,-,0,-,1,0,0,0,0,0,0,0,-,?,?,?,?,?,?,?,?,?,?,?,1,?,1,0,-,-,1,?,0,-,-,-,0,0,-,-,-,-,-,-,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,-,1,-,0,-,1,1,1,0,0,0,?,0,?,?,?,0,?,?,1,?,0,0,0,0,?,1,0,?,?,0,1,0,?,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0
Poracanthodes,0,0,0,?,1,0,0,-,1,0,0,0,1,0,?,1,?,0,?,0,0,?,?,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,?,-,?,?,-,-,-,?,-,-,0,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,0,-,-,0,-,0,-,-,1,1,1,-,-,-,-,-,-,?,?,?,-,1,1,1,?,0,0,?,0,0,?,0,?,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,-,-,-,-,0,-,1,1,1,0,0,1,?,?,?,?,?,0,?,?,1,?,?,?,?,0,0,1,0,?,?,?,1,0,?,?,1,0,1,0,1,1,0,0,0,?,0,1,0,0,0
Promesacanthus,0,0,0,0,1,1,0,-,1,1,0,0,1,0,?,?,?,0,?,0,0,1,1,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,0,-,?,?,-,-,-,?,-,-,0,-,1,0,1,1,0,0,0,0,-,0,?,?,?,?,?,?,?,?,?,?,0,0,-,-,-,-,-,-,0,-,-,-,0,0,-,-,-,-,-,-,?,?,?,?,1,1,?,?,?,?,0,?,0,1,0,?,0,0,1,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,-,-,-,-,0,-,1,1,1,0,0,0,0,1,?,?,?,0,?,?,1,0,?,?,0,0,0,0,0,-,-,-,1,0,?,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
Psarolepis,0,0,1,0,1,1,1,?,1,0,1,1,0,?,0,1,2,?,?,?,?,?,?,3,0,-,?,0,?,?,0,0,1,0,?,?,0,?,1,-,1,1,1,1,1,1,?,1,1,0,0,1,?,-,?,?,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,?,1,?,1,?,0,0,0,-,0,-,-,0,1,0,1,1,1,0,1,1,1,0,1,0,?,?,?,?,?,?,-,0,0,0,0,0,0,0,1,1,0,?,1,0,?,0,1,0,?,?,0,1,0,?,1,?,0,1,?,0,0,1,?,1,0,0,1,3,-,?,?,?,-,0,1,?,0,1,1,?,0,0,1,0,0,0,?,2,0,?,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,0,1,?,?,?,0,-,0,-,-,1,1,1,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,0,0,?,1,0,?,0,0,-,-,-,-,?,?,0,1,2,0,?,?,?,?,?,?,?,?,?,0,?,0,?,?,?,?,?,?,?,1,0,0,0,?,1,-,0,0,0,?,1,0,0,0
Pterichthyodes,0,1,0,0,?,?,0,?,1,?,0,0,?,?,?,?,1,-,0,-,1,?,?,3,0,-,?,1,?,0,0,1,1,-,0,1,0,0,1,-,?,?,0,-,0,-,?,?,-,?,0,0,0,0,1,0,0,-,?,-,-,-,0,0,-,0,?,?,?,?,?,?,?,?,?,?,?,?,-,-,-,-,?,?,0,-,-,0,1,?,0,0,0,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,0,0,1,1,1,0,-,-,-,-,-,-,0,0,0,-,0,?,-,0,0,0,?,0,1,1,0,0,-,-,-,0,-,?,0,1,-,?,0,0,0,-,0,0,?,0,-,-,?,0
Ptomacanthus,0,0,0,?,1,0/1,0,0,1,1,0,0,1,1,1,1,?,1,0,-,0,1,1,3,1,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,?,-,?,?,-,-,-,?,-,-,0,-,1,0,?,0,0,0,1,?,?,1,?,?,?,?,?,?,?,?,?,?,1,1,1,0,-,-,1,1,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,1,1,0,0,0,0,0,0,?,?,?,?,?,1,?,?,?,1,0,?,?,1,?,?,?,0,?,?,?,?,?,0,1,0,0,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,?,?,?,?,?,?,1,?,?,?,?,?,0,?,?,?,0,1,-,-,-,0,-,1,0,0,0,0,0,1,0,?,?,?,0,?,?,1,0,0,0,0,0,0,1,0,?,?,0,1,0,?,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0
Pucapampella,?,1,0,1,1,?,-,?,?,?,?,-,?,?,?,?,?,?,?,?,?,?,?,-,?,?,?,-,-,-,?,-,-,-,?,-,-,-,0,?,-,-,-,-,-,-,?,?,-,-,-,?,?,-,?,?,?,?,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,0,-,-,-,-,-,0,-,-,-,0,?,?,?,?,-,-,-,0,-,-,-,1,1,1,?,0,0,0,0,0,0,0,0,0,0,1,?,?,?,?,?,?,0,1,0,?,?,0,1,0,1,1,?,0,1,1,0,?,?,0,0,-,0,1,0,0,0,1,0,1,1,2,0,0,-,1,0,0,1,0,0,0,0,0,2,0,0,0,1,?,?,0,1,-,1,1,0,?,0,0,0,?,0,0,1,0,?,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,?,0,?,?,?,?,?,?,?,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Qilinyu,0,0,?,?,1,?,?,0,?,?,?,?,?,?,?,?,?,1,0,-,?,1,0,3,0,-,1,0,?,0,0,0,1,0,0,0,0,1,1,-,0,0,0,0,0,0,?,0,?,?,0,1,?,?,1,1,0,-,-,-,-,-,0,0,-,?,?,?,?,?,?,?,?,?,?,?,1,?,0,-,-,-,-,-,0,-,-,-,1,1,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,1,?,0,-,-,-,-,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,?,0,?,0,?,?,?,0
Ramirosuarezia,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,0,-,-,-,-,-,0,-,-,1,1,1,0,0,0,-,?,0,0,-,-,?,0,?,?,0,0,0,?,0,1,?,?,0,0,0,1,0,0,?,?,0,?,0,1,?,?,?,0,1,0,?,?,?,0,?,?,?,?,-,0,?,0,?,0,-,0,-,?,0,0,?,1,?,?,?,1,0,?,?,1,0,0,?,0,2,0,0,0,?,?,?,?,?,?,?,1,?,?,0,?,?,?,?,?,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,?,0,0,0,?,?,?,?,?,?,?,?,?,?,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
